unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"F5E8B081-9F90-3A13-E053-6C04A8C060B7","230000","2023-01-03","NG17 1DU","S","N","F","","MORVAN","DOVEDALE AVENUE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/F5E8B081-9F90-3A13-E053-6C04A8C060B7/current"
"237B17FE-5245-22AC-E063-4804A8C0EA3A","227500","2024-09-13","NG17 1DU","T","N","F","","WAVENEY","DOVEDALE AVENUE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/237B17FE-5245-22AC-E063-4804A8C0EA3A/current"
"D707E535-C174-0AD9-E053-6B04A8C067CC","350000","2021-11-23","NG17 1DU","S","N","F","","3","DOVEDALE AVENUE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D707E535-C174-0AD9-E053-6B04A8C067CC/current"
"045A1898-E1DE-9A24-E063-4804A8C048EA","475000","2023-07-12","NG17 1DW","D","N","F","","63A","WILLOWBRIDGE LANE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/045A1898-E1DE-9A24-E063-4804A8C048EA/current"
"CB0035E6-1631-58AE-E053-6B04A8C091AF","210000","2021-07-30","NG17 1DW","S","N","F","","67","WILLOWBRIDGE LANE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/CB0035E6-1631-58AE-E053-6B04A8C091AF/current"
"44F406B6-BB7A-1095-E063-4704A8C048D4","220000","2025-09-19","NG17 1DW","S","N","F","","95","WILLOWBRIDGE LANE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B6-BB7A-1095-E063-4704A8C048D4/current"
"44F406B6-B94D-1095-E063-4704A8C048D4","265000","2025-09-29","NG17 1DW","D","N","F","","99","WILLOWBRIDGE LANE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B6-B94D-1095-E063-4704A8C048D4/current"
"A96E4ACC-6BB0-9205-E053-6C04A8C0DA09","168000","2020-03-13","NG17 1DW","D","N","F","","107","WILLOWBRIDGE LANE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/A96E4ACC-6BB0-9205-E053-6C04A8C0DA09/current"
"36A61A94-D8EA-DEF2-E063-4704A8C046AE","140000","2024-11-11","NG17 1DX","S","N","F","","29","DOVEDALE AVENUE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A94-D8EA-DEF2-E063-4704A8C046AE/current"
"0B853950-438A-69A5-E063-4704A8C07DAC","115000","2023-10-27","NG17 1DX","T","N","F","","39","DOVEDALE AVENUE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/0B853950-438A-69A5-E063-4704A8C07DAC/current"
"A2479555-8138-74C7-E053-6B04A8C0887D","125000","2020-01-31","NG17 1DX","D","N","F","","55","DOVEDALE AVENUE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/A2479555-8138-74C7-E053-6B04A8C0887D/current"
"31C68073-000B-FEE3-E063-4804A8C04F37","117500","2024-06-13","NG17 1DX","S","N","F","","63","DOVEDALE AVENUE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/31C68073-000B-FEE3-E063-4804A8C04F37/current"
"A96E4ACC-6B04-9205-E053-6C04A8C0DA09","125000","2020-05-07","NG17 1DX","S","N","F","","69","DOVEDALE AVENUE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/A96E4ACC-6B04-9205-E053-6C04A8C0DA09/current"
"EED73E76-AC63-6AF3-E053-6C04A8C08ABA","300000","2022-03-18","NG17 1EF","O","N","F","","1","FULWOOD WYND","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/EED73E76-AC63-6AF3-E053-6C04A8C08ABA/current"
"36A61A94-D8E7-DEF2-E063-4704A8C046AE","160000","2025-03-14","NG17 1EJ","T","N","F","","6","KENSINGTON CLOSE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A94-D8E7-DEF2-E063-4704A8C046AE/current"
"FAC30767-5CE6-5E20-E053-4704A8C004EE","125000","2023-04-17","NG17 1EJ","T","N","F","","8","KENSINGTON CLOSE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/FAC30767-5CE6-5E20-E053-4704A8C004EE/current"
"2F7F2B43-5377-E08F-E063-4804A8C05A49","125000","2025-01-15","NG17 1EJ","S","N","F","","9","KENSINGTON CLOSE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2F7F2B43-5377-E08F-E063-4804A8C05A49/current"
"31C68072-69DC-FEE3-E063-4804A8C04F37","155000","2025-03-14","NG17 1EJ","T","N","F","","12","KENSINGTON CLOSE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-69DC-FEE3-E063-4804A8C04F37/current"
"42C129E4-EC9A-60A9-E063-4804A8C0C25D","185000","2025-09-15","NG17 1EJ","T","N","F","","14","KENSINGTON CLOSE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E4-EC9A-60A9-E063-4804A8C0C25D/current"
"FFA361DB-111D-8A03-E053-4804A8C01F61","190000","2023-06-08","NG17 1EJ","S","N","F","","15","KENSINGTON CLOSE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/FFA361DB-111D-8A03-E053-4804A8C01F61/current"
"DBA933F9-CC83-669D-E053-6B04A8C0AD56","150000","2021-12-23","NG17 1EJ","S","N","F","","16","KENSINGTON CLOSE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/DBA933F9-CC83-669D-E053-6B04A8C0AD56/current"
"1EAE3DF7-6DAF-9EB1-E063-4704A8C09D02","66500","2023-05-16","NG17 1EQ","F","N","L","","2","LANGTON COURT","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/1EAE3DF7-6DAF-9EB1-E063-4704A8C09D02/current"
"1C3E72FE-7959-F410-E063-4804A8C0DFA6","150000","2023-11-06","NG17 1ES","S","N","F","","44","BROOK STREET","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FE-7959-F410-E063-4804A8C0DFA6/current"
"EA3278AA-511F-2676-E053-6B04A8C015F8","150000","2022-07-29","NG17 1ES","S","N","F","","46","BROOK STREET","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/EA3278AA-511F-2676-E053-6B04A8C015F8/current"
"FAC30767-60D5-5E20-E053-4704A8C004EE","300000","2022-01-28","NG17 1ET","D","N","F","","2","OFF THE AVENUE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/FAC30767-60D5-5E20-E053-4704A8C004EE/current"
"9DBAD222-10BD-6EB3-E053-6B04A8C0F257","350000","2020-01-10","NG17 1EU","D","N","F","","BROWN EAVES","TITCHFIELD AVENUE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/9DBAD222-10BD-6EB3-E053-6B04A8C0F257/current"
"F16F63C5-FA1A-0491-E053-6C04A8C032ED","495000","2021-10-15","NG17 1EU","D","N","F","","CHESTERFIELD HOUSE","TITCHFIELD AVENUE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/F16F63C5-FA1A-0491-E053-6C04A8C032ED/current"
"F16F63C5-F76B-0491-E053-6C04A8C032ED","342500","2021-09-30","NG17 1EU","D","N","F","","2","TITCHFIELD AVENUE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/F16F63C5-F76B-0491-E053-6C04A8C032ED/current"
"DE2D0CE0-03A5-51EE-E053-6C04A8C00671","225000","2022-03-04","NG17 1EU","D","N","F","","4","TITCHFIELD AVENUE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/DE2D0CE0-03A5-51EE-E053-6C04A8C00671/current"
"FFA361DB-13C1-8A03-E053-4804A8C01F61","350000","2022-11-11","NG17 1EU","D","N","F","","8","TITCHFIELD AVENUE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/FFA361DB-13C1-8A03-E053-4804A8C01F61/current"
"E7B085FC-98C6-7E31-E053-6C04A8C0E67F","270000","2022-07-25","NG17 1EU","D","N","F","","10","TITCHFIELD AVENUE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/E7B085FC-98C6-7E31-E053-6C04A8C0E67F/current"
"EA3278AA-50CC-2676-E053-6B04A8C015F8","700000","2022-08-15","NG17 1EX","D","N","F","","BRAEMAR","CHURCH STREET","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/EA3278AA-50CC-2676-E053-6B04A8C015F8/current"
"D707E535-C14A-0AD9-E053-6B04A8C067CC","272000","2021-08-20","NG17 1EX","S","N","F","","LINDUM","CHURCH STREET","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D707E535-C14A-0AD9-E053-6B04A8C067CC/current"
"237B17FE-4C1B-22AC-E063-4804A8C0EA3A","270000","2024-08-01","NG17 1EX","S","N","F","","STRAWCROFT","CHURCH STREET","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/237B17FE-4C1B-22AC-E063-4804A8C0EA3A/current"
"BA558B32-E630-76EF-E053-6B04A8C0B4B7","275000","2020-10-23","NG17 1EX","D","N","F","","WILMAR","CHURCH STREET","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/BA558B32-E630-76EF-E053-6B04A8C0B4B7/current"
"152AB734-0AA3-E651-E063-4704A8C061D9","220000","2023-12-15","NG17 1EY","D","N","F","","3","CHURCH LANE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/152AB734-0AA3-E651-E063-4704A8C061D9/current"
"9DBAD222-1021-6EB3-E053-6B04A8C0F257","328000","2020-01-22","NG17 1EY","D","N","F","","9","CHURCH LANE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/9DBAD222-1021-6EB3-E053-6B04A8C0F257/current"
"2D4D7609-50A6-BDF9-E063-4804A8C0672F","300000","2023-11-01","NG17 1EY","D","N","F","","11","CHURCH LANE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-50A6-BDF9-E063-4804A8C0672F/current"
"F3B6C198-903C-6E40-E053-6C04A8C0B3B4","120000","2021-12-22","NG17 1FB","T","N","F","","2","WEST END","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/F3B6C198-903C-6E40-E053-6C04A8C0B3B4/current"
"B0A9D11B-ABE4-4C1F-E053-6C04A8C0D716","76000","2020-07-24","NG17 1FB","T","N","F","","2","WEST END","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/B0A9D11B-ABE4-4C1F-E053-6C04A8C0D716/current"
"AE4D86D4-48BD-4619-E053-6C04A8C03CD0","86000","2020-07-03","NG17 1FB","T","N","F","","4","WEST END","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/AE4D86D4-48BD-4619-E053-6C04A8C03CD0/current"
"0E082197-1D26-5C09-E063-4704A8C0A10E","85000","2022-06-24","NG17 1FB","T","N","F","","6","WEST END","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/0E082197-1D26-5C09-E063-4704A8C0A10E/current"
"C18F412B-288C-81A6-E053-6B04A8C0AD18","82000","2021-02-12","NG17 1FE","T","N","F","","55","CHURCH STREET","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/C18F412B-288C-81A6-E053-6B04A8C0AD18/current"
"1061746E-48CB-3C34-E063-4804A8C0F9E7","80000","2023-10-27","NG17 1FE","T","N","F","","61","CHURCH STREET","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1061746E-48CB-3C34-E063-4804A8C0F9E7/current"
"FFA361DB-0F5C-8A03-E053-4804A8C01F61","94000","2023-05-03","NG17 1FE","T","N","F","","63","CHURCH STREET","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/FFA361DB-0F5C-8A03-E053-4804A8C01F61/current"
"AC07BBD0-BC62-0445-E053-6C04A8C01E31","20000","2020-06-05","NG17 1FE","O","N","L","","69","CHURCH STREET","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/AC07BBD0-BC62-0445-E053-6C04A8C01E31/current"
"402A3A66-D18B-A7DF-E063-4804A8C0B80D","160000","2024-10-18","NG17 1FE","O","N","F","","69A","CHURCH STREET","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-D18B-A7DF-E063-4804A8C0B80D/current"
"C6209F5F-A478-295E-E053-6C04A8C0DDCC","60000","2021-05-24","NG17 1FF","T","N","F","","1","MAYFIELD PLACE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C6209F5F-A478-295E-E053-6C04A8C0DDCC/current"
"1061746E-49BB-3C34-E063-4804A8C0F9E7","295000","2023-10-12","NG17 1FG","S","N","F","","ALBURY HOUSE","GROSVENOR AVENUE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1061746E-49BB-3C34-E063-4804A8C0F9E7/current"
"BEF7EBBF-2963-7A76-E053-6B04A8C092F7","226750","2021-01-29","NG17 1FG","S","N","F","","ALBURY HOUSE","GROSVENOR AVENUE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/BEF7EBBF-2963-7A76-E053-6B04A8C092F7/current"
"2D4D7609-E7F6-BDF9-E063-4804A8C0672F","130000","2024-08-16","NG17 1FH","S","N","F","","49","ALFRETON ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-E7F6-BDF9-E063-4804A8C0672F/current"
"DBA933F9-CE33-669D-E053-6B04A8C0AD56","183000","2022-02-25","NG17 1FH","S","N","F","","63","ALFRETON ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/DBA933F9-CE33-669D-E053-6B04A8C0AD56/current"
"E7B085FC-996C-7E31-E053-6C04A8C0E67F","140000","2022-07-25","NG17 1FJ","T","N","F","","83","ALFRETON ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/E7B085FC-996C-7E31-E053-6C04A8C0E67F/current"
"34222872-A20E-4D2B-E063-4704A8C07853","320000","2024-04-26","NG17 1FJ","D","N","F","","THE ROSARY, 115","ALFRETON ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222872-A20E-4D2B-E063-4704A8C07853/current"
"E53EDD2E-116B-83EC-E053-6B04A8C03A59","330000","2022-06-23","NG17 1FJ","S","N","F","","119","ALFRETON ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/E53EDD2E-116B-83EC-E053-6B04A8C03A59/current"
"31C68072-6C9A-FEE3-E063-4804A8C04F37","230000","2023-12-19","NG17 1FJ","D","N","F","","123","ALFRETON ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-6C9A-FEE3-E063-4804A8C04F37/current"
"2859C1AC-4E54-52B4-E063-4804A8C05948","272500","2024-10-21","NG17 1FL","D","N","F","","7","ROWSLEY COURT","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2859C1AC-4E54-52B4-E063-4804A8C05948/current"
"BC8936BB-D510-0E2C-E053-6C04A8C0DBF4","275000","2021-01-11","NG17 1FL","D","N","F","","9","ROWSLEY COURT","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/BC8936BB-D510-0E2C-E053-6C04A8C0DBF4/current"
"BA558B32-EB1F-76EF-E053-6B04A8C0B4B7","340000","2020-12-01","NG17 1FN","D","N","F","","5A","TWIN OAKS DRIVE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/BA558B32-EB1F-76EF-E053-6B04A8C0B4B7/current"
"C3C3F9B6-1E5D-362B-E053-6B04A8C03ACC","230000","2021-02-08","NG17 1FN","D","N","F","","6","TWIN OAKS DRIVE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C3C3F9B6-1E5D-362B-E053-6B04A8C03ACC/current"
"1061746E-4E63-3C34-E063-4804A8C0F9E7","230000","2023-10-13","NG17 1FP","S","N","F","","LENORA","GILL STREET","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1061746E-4E63-3C34-E063-4804A8C0F9E7/current"
"F3B6C198-93E1-6E40-E053-6C04A8C0B3B4","220000","2022-11-25","NG17 1FP","S","N","F","","9","GILL STREET","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/F3B6C198-93E1-6E40-E053-6C04A8C0B3B4/current"
"38EDC0C3-32E5-0F63-E063-4704A8C00424","183000","2025-06-06","NG17 1FP","S","N","F","","12","GILL STREET","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C3-32E5-0F63-E063-4704A8C00424/current"
"D707E535-BF88-0AD9-E053-6B04A8C067CC","193000","2021-08-20","NG17 1FP","S","N","F","","14","GILL STREET","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D707E535-BF88-0AD9-E053-6B04A8C067CC/current"
"DBA933F9-CC2B-669D-E053-6B04A8C0AD56","263000","2022-02-11","NG17 1FP","D","N","F","","21","GILL STREET","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/DBA933F9-CC2B-669D-E053-6B04A8C0AD56/current"
"9DBAD222-1103-6EB3-E053-6B04A8C0F257","185000","2020-01-10","NG17 1FP","S","N","F","","26","GILL STREET","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/9DBAD222-1103-6EB3-E053-6B04A8C0F257/current"
"FFA361DB-13FF-8A03-E053-4804A8C01F61","161000","2023-01-06","NG17 1FP","S","N","F","","43","GILL STREET","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/FFA361DB-13FF-8A03-E053-4804A8C01F61/current"
"F3B6C198-90AA-6E40-E053-6C04A8C0B3B4","154000","2022-12-02","NG17 1FP","S","N","F","","49","GILL STREET","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/F3B6C198-90AA-6E40-E053-6C04A8C0B3B4/current"
"2ACACE8D-1F6D-295E-E063-4804A8C0B0EB","182000","2022-02-18","NG17 1FP","S","N","F","","51","GILL STREET","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2ACACE8D-1F6D-295E-E063-4804A8C0B0EB/current"
"A2479555-81F0-74C7-E053-6B04A8C0887D","175000","2020-02-26","NG17 1FP","S","N","F","","59","GILL STREET","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/A2479555-81F0-74C7-E053-6B04A8C0887D/current"
"1C3E72FE-7A69-F410-E063-4804A8C0DFA6","210000","2024-06-07","NG17 1FP","S","N","F","","65","GILL STREET","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FE-7A69-F410-E063-4804A8C0DFA6/current"
"EA3278AA-5365-2676-E053-6B04A8C015F8","170000","2022-08-26","NG17 1FQ","T","N","F","","86","ALFRETON ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/EA3278AA-5365-2676-E053-6B04A8C015F8/current"
"1EAE3DF6-D9C5-9EB1-E063-4704A8C09D02","220000","2024-06-14","NG17 1FQ","T","N","F","","90","ALFRETON ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1EAE3DF6-D9C5-9EB1-E063-4704A8C09D02/current"
"1061746E-4B89-3C34-E063-4804A8C0F9E7","200000","2023-10-27","NG17 1FQ","T","N","F","","98","ALFRETON ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1061746E-4B89-3C34-E063-4804A8C0F9E7/current"
"D4D42646-2562-27F6-E053-6C04A8C0A572","197500","2021-11-12","NG17 1FQ","T","N","F","","98","ALFRETON ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D4D42646-2562-27F6-E053-6C04A8C0A572/current"
"C8A3A576-FA36-0425-E053-6C04A8C0947B","112000","2021-06-21","NG17 1FQ","T","N","F","","98","ALFRETON ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/C8A3A576-FA36-0425-E053-6C04A8C0947B/current"
"402A3A66-34CC-A7DF-E063-4804A8C0B80D","230000","2025-04-01","NG17 1FQ","S","N","F","","106","ALFRETON ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-34CC-A7DF-E063-4804A8C0B80D/current"
"4777E0AF-02E2-5D59-E063-4804A8C09F8E","220000","2025-02-11","NG17 1FQ","S","N","F","","112","ALFRETON ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-02E2-5D59-E063-4804A8C09F8E/current"
"C6209F5F-A49C-295E-E053-6C04A8C0DDCC","205000","2021-03-12","NG17 1FQ","S","N","F","","112","ALFRETON ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C6209F5F-A49C-295E-E053-6C04A8C0DDCC/current"
"D93B27B1-285F-3100-E053-6C04A8C08887","130000","2021-09-10","NG17 1FQ","T","N","F","","120","ALFRETON ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D93B27B1-285F-3100-E053-6C04A8C08887/current"
"3B5CE842-1435-EE3A-E063-4804A8C0D6F1","135000","2025-06-27","NG17 1FQ","T","N","F","","122","ALFRETON ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-1435-EE3A-E063-4804A8C0D6F1/current"
"C18F412B-2AF9-81A6-E053-6B04A8C0AD18","113000","2021-02-17","NG17 1FQ","T","N","F","","124","ALFRETON ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C18F412B-2AF9-81A6-E053-6B04A8C0AD18/current"
"A96E4ACC-6B1C-9205-E053-6C04A8C0DA09","103000","2020-04-30","NG17 1FR","T","N","F","","3","DOREEN DRIVE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/A96E4ACC-6B1C-9205-E053-6C04A8C0DA09/current"
